FOOD_CODE,NUTRIENT,QUANTITY
1064 ,001 ,0.00
1064 ,002 ,0.00
1064 ,005 ,0.00
1064 ,008 ,33.00
1064 ,009 ,0.00
1064 ,011 ,77.40
1064 ,012 ,0.00
1064 ,013 ,130.00
1064 ,015 ,1.10
1064 ,020 ,0.00
1064 ,022 ,2.40
1064 ,055 ,10.00
1064 ,063 ,410.00
1064 ,064 ,366.00
1064 ,065 ,1554.00
1064 ,069 ,150.00
1064 ,072 ,250.00
1064 ,074 ,0.50
1064 ,077 ,190.00
1064 ,083 ,5.50
1064 ,086 ,0.00
1064 ,088 ,0.00
1064 ,089 ,0.04
1064 ,092 ,3.00
1064 ,097 ,3.60
1064 ,099 ,0.06
1064 ,100 ,1.04
1064 ,101 ,73.80
1064 ,103 ,0.00
1064 ,104 ,0.02
1064 ,105 ,0.00
1064 ,106 ,0.00
1064 ,107 ,0.18
1064 ,109 ,1.90
1064 ,600 ,6.00
1064 ,601 ,1.87
1064 ,603 ,0.31
1064 ,607 ,3.53
1064 ,908 ,100.00
11017 ,008 ,55.00
11017 ,011 ,72.80
11017 ,013 ,73.00
11017 ,015 ,0.23
11017 ,020 ,6.80
11017 ,022 ,4.10
11017 ,055 ,60.00
11017 ,063 ,370.00
11017 ,064 ,401.00
11017 ,065 ,1698.00
11017 ,066 ,0.00
11017 ,069 ,110.00
11017 ,070 ,3.70
11017 ,072 ,33.00
11017 ,074 ,1.00
11017 ,077 ,380.00
11017 ,083 ,12.40
11017 ,088 ,0.00
11017 ,089 ,0.10
11017 ,092 ,3.00
11017 ,097 ,72.80
11017 ,099 ,0.50
11017 ,100 ,2.12
11017 ,103 ,0.00
11017 ,104 ,0.12
11017 ,105 ,0.00
11017 ,106 ,0.00
11017 ,107 ,1.70
11017 ,109 ,3.30
11017 ,600 ,8.70
11017 ,601 ,3.16
11017 ,603 ,3.51
11017 ,607 ,1.52
11017 ,901 ,100.00
11018 ,001 ,0.00
11018 ,005 ,0.00
11018 ,008 ,52.00
11018 ,009 ,0.00
11018 ,011 ,66.00
11018 ,013 ,25.00
11018 ,015 ,0.49
11018 ,020 ,7.10
11018 ,022 ,3.80
11018 ,055 ,60.00
11018 ,063 ,350.00
11018 ,064 ,375.00
11018 ,065 ,1587.00
11018 ,066 ,0.00
11018 ,068 ,0.30
11018 ,069 ,110.00
11018 ,070 ,3.90
11018 ,072 ,9.00
11018 ,074 ,0.80
11018 ,077 ,380.00
11018 ,083 ,11.20
11018 ,086 ,0.00
11018 ,088 ,0.00
11018 ,089 ,0.09
11018 ,092 ,3.00
11018 ,097 ,64.90
11018 ,098 ,0.80
11018 ,099 ,0.90
11018 ,100 ,1.92
11018 ,101 ,1.10
11018 ,103 ,0.00
11018 ,104 ,0.33
11018 ,105 ,0.00
11018 ,106 ,0.00
11018 ,107 ,1.50
11018 ,109 ,3.30
11018 ,600 ,9.20
11018 ,601 ,3.34
11018 ,603 ,3.71
11018 ,607 ,1.61
11018 ,901 ,100.00
11034 ,001 ,0.00
11034 ,005 ,0.00
11034 ,008 ,55.00
11034 ,009 ,0.00
11034 ,011 ,44.70
11034 ,013 ,80.00
11034 ,015 ,0.90
11034 ,020 ,15.60
11034 ,022 ,8.50
11034 ,055 ,331.00
11034 ,056 ,0.50
11034 ,058 ,0.70
11034 ,063 ,950.00
11034 ,064 ,302.00
11034 ,065 ,1276.00
11034 ,066 ,0.00
11034 ,068 ,0.00
11034 ,069 ,270.00
11034 ,070 ,12.30
11034 ,072 ,5.00
11034 ,074 ,4.50
11034 ,077 ,1050.00
11034 ,083 ,26.70
11034 ,086 ,0.00
11034 ,088 ,0.00
11034 ,089 ,0.72
11034 ,092 ,3.00
11034 ,097 ,28.70
11034 ,098 ,14.80
11034 ,099 ,2.01
11034 ,100 ,4.54
11034 ,101 ,16.00
11034 ,103 ,0.00
11034 ,104 ,3.30
11034 ,105 ,0.00
11034 ,106 ,0.00
11034 ,107 ,22.00
11034 ,109 ,17.00
11034 ,600 ,9.20
11034 ,601 ,1.33
11034 ,603 ,4.95
11034 ,607 ,1.59
11034 ,901 ,100.00
11036 ,001 ,0.00
11036 ,005 ,0.00
11036 ,008 ,4.00
11036 ,009 ,0.00
11036 ,011 ,32.10
11036 ,012 ,0.00
11036 ,013 ,91.00
11036 ,015 ,0.33
11036 ,020 ,0.30
11036 ,022 ,0.50
11036 ,055 ,10.00
11036 ,058 ,0.20
11036 ,063 ,99.00
11036 ,064 ,141.00
11036 ,065 ,597.00
11036 ,066 ,0.00
11036 ,068 ,0.00
11036 ,069 ,43.00
11036 ,070 ,0.90
11036 ,072 ,1.00
11036 ,074 ,1.30
11036 ,077 ,120.00
11036 ,083 ,2.60
11036 ,086 ,0.00
11036 ,088 ,0.00
11036 ,089 ,0.02
11036 ,092 ,4.00
11036 ,097 ,31.60
11036 ,098 ,0.30
11036 ,099 ,0.14
11036 ,100 ,0.43
11036 ,101 ,0.50
11036 ,103 ,0.00
11036 ,105 ,0.00
11036 ,106 ,0.00
11036 ,107 ,0.30
11036 ,109 ,0.70
11036 ,600 ,1.10
11036 ,601 ,0.26
11036 ,603 ,0.39
11036 ,607 ,0.29
11036 ,901 ,100.00
11043 ,001 ,0.00
11043 ,005 ,0.00
11043 ,008 ,18.00
11043 ,009 ,0.00
11043 ,011 ,30.90
11043 ,012 ,0.00
11043 ,013 ,4.00
11043 ,015 ,0.13
11043 ,020 ,0.10
11043 ,022 ,0.20
11043 ,055 ,4.00
11043 ,061 ,5.00
11043 ,063 ,54.00
11043 ,064 ,138.00
11043 ,065 ,587.00
11043 ,066 ,0.00
11043 ,068 ,0.00
11043 ,069 ,11.00
11043 ,070 ,0.20
11043 ,072 ,1.00
11043 ,074 ,0.90
11043 ,077 ,54.00
11043 ,083 ,2.60
11043 ,086 ,0.00
11043 ,088 ,0.00
11043 ,092 ,5.00
11043 ,097 ,30.90
11043 ,099 ,0.01
11043 ,100 ,0.44
11043 ,103 ,0.00
11043 ,104 ,0.07
11043 ,105 ,0.00
11043 ,106 ,0.00
11043 ,107 ,0.10
11043 ,109 ,0.70
11043 ,600 ,1.30
11043 ,601 ,0.33
11043 ,603 ,0.47
11043 ,607 ,0.31
11043 ,901 ,100.00
11062 ,001 ,0.00
11062 ,005 ,0.00
11062 ,008 ,7.00
11062 ,009 ,0.00
11062 ,011 ,22.20
11062 ,012 ,0.00
11062 ,015 ,0.10
11062 ,020 ,1.20
11062 ,022 ,0.50
11062 ,055 ,4.00
11062 ,063 ,24.00
11062 ,064 ,104.00
11062 ,065 ,442.00
11062 ,066 ,0.00
11062 ,068 ,0.30
11062 ,069 ,15.00
11062 ,070 ,0.26
11062 ,074 ,0.50
11062 ,077 ,44.00
11062 ,083 ,3.60
11062 ,086 ,0.00
11062 ,088 ,0.00
11062 ,089 ,0.01
11062 ,092 ,5.00
11062 ,097 ,21.70
11062 ,098 ,0.10
11062 ,099 ,0.01
11062 ,100 ,0.63
11062 ,101 ,0.50
11062 ,103 ,0.00
11062 ,104 ,0.02
11062 ,105 ,0.00
11062 ,106 ,0.00
11062 ,107 ,0.10
11062 ,109 ,0.50
11062 ,600 ,0.70
11062 ,601 ,0.13
11062 ,603 ,0.18
11062 ,607 ,0.13
11062 ,901 ,100.00
11064 ,001 ,0.00
11064 ,005 ,0.00
11064 ,008 ,11.00
11064 ,009 ,0.00
11064 ,011 ,23.20
11064 ,012 ,0.00
11064 ,013 ,73.00
11064 ,015 ,0.18
11064 ,020 ,2.80
11064 ,022 ,1.40
11064 ,055 ,7.00
11064 ,056 ,0.10
11064 ,058 ,0.30
11064 ,063 ,140.00
11064 ,064 ,113.00
11064 ,065 ,485.00
11064 ,066 ,0.00
11064 ,068 ,0.40
11064 ,069 ,42.00
11064 ,070 ,0.90
11064 ,072 ,45.00
11064 ,074 ,1.30
11064 ,077 ,110.00
11064 ,083 ,4.70
11064 ,086 ,0.00
11064 ,088 ,0.00
11064 ,089 ,0.02
11064 ,092 ,6.00
11064 ,097 ,21.90
11064 ,098 ,0.40
11064 ,099 ,0.21
11064 ,100 ,0.81
11064 ,101 ,1.30
11064 ,103 ,0.00
11064 ,104 ,0.08
11064 ,105 ,0.00
11064 ,106 ,0.00
11064 ,107 ,1.21
11064 ,109 ,1.10
11064 ,600 ,0.90
11064 ,601 ,0.17
11064 ,603 ,0.23
11064 ,607 ,0.17
11064 ,901 ,100.00
11070 ,001 ,0.00
11070 ,005 ,0.00
11070 ,008 ,100.00
11070 ,009 ,0.00
11070 ,011 ,44.30
11070 ,012 ,0.00
11070 ,013 ,890.00
11070 ,015 ,0.16
11070 ,020 ,3.50
11070 ,022 ,2.20
11070 ,055 ,40.00
11070 ,063 ,170.00
11070 ,064 ,218.00
11070 ,065 ,927.00
11070 ,066 ,0.00
11070 ,069 ,53.00
11070 ,070 ,1.20
11070 ,072 ,540.00
11070 ,074 ,2.50
11070 ,077 ,150.00
11070 ,083 ,8.50
11070 ,086 ,0.00
11070 ,088 ,0.00
11070 ,089 ,0.09
11070 ,092 ,4.00
11070 ,097 ,41.30
11070 ,099 ,0.27
11070 ,100 ,1.48
11070 ,101 ,3.00
11070 ,103 ,0.00
11070 ,104 ,0.13
11070 ,105 ,0.00
11070 ,106 ,0.00
11070 ,107 ,0.01
11070 ,109 ,1.10
11070 ,600 ,2.00
11070 ,601 ,0.43
11070 ,603 ,0.65
11070 ,607 ,0.43
11070 ,901 ,100.00
11099 ,001 ,0.00
11099 ,005 ,0.00
11099 ,008 ,110.00
11099 ,009 ,0.00
11099 ,011 ,49.30
11099 ,012 ,0.00
11099 ,013 ,820.00
11099 ,015 ,0.19
11099 ,020 ,1.60
11099 ,022 ,1.60
11099 ,055 ,29.00
11099 ,061 ,6.00
11099 ,063 ,110.00
11099 ,064 ,235.00
11099 ,065 ,1002.00
11099 ,066 ,0.00
11099 ,069 ,24.00
11099 ,070 ,0.45
11099 ,072 ,520.00
11099 ,074 ,1.70
11099 ,077 ,91.00
11099 ,083 ,8.40
11099 ,086 ,0.00
11099 ,088 ,0.00
11099 ,089 ,0.06
11099 ,092 ,28.00
11099 ,097 ,46.70
11099 ,099 ,0.21
11099 ,100 ,1.47
11099 ,101 ,2.60
11099 ,103 ,0.00
11099 ,104 ,0.07
11099 ,105 ,0.00
11099 ,106 ,0.00
11099 ,107 ,0.00
11099 ,109 ,0.60
11099 ,600 ,1.90
11099 ,601 ,0.25
11099 ,603 ,0.66
11099 ,607 ,0.40
11099 ,901 ,100.00
11113 ,001 ,0.00
11113 ,005 ,0.00
11113 ,008 ,54.00
11113 ,009 ,0.00
11113 ,011 ,41.60
11113 ,012 ,0.00
11113 ,013 ,880.00
11113 ,015 ,0.26
11113 ,020 ,5.00
11113 ,022 ,2.70
11113 ,055 ,39.00
11113 ,063 ,230.00
11113 ,064 ,215.00
11113 ,065 ,914.00
11113 ,066 ,0.00
11113 ,069 ,76.00
11113 ,070 ,1.90
11113 ,072 ,550.00
11113 ,074 ,4.10
11113 ,077 ,200.00
11113 ,083 ,9.20
11113 ,086 ,0.00
11113 ,088 ,0.00
11113 ,089 ,0.09
11113 ,092 ,35.00
11113 ,097 ,39.80
11113 ,099 ,0.34
11113 ,100 ,1.58
11113 ,101 ,1.80
11113 ,103 ,0.00
11113 ,104 ,0.12
11113 ,105 ,0.00
11113 ,106 ,0.00
11113 ,107 ,0.20
11113 ,109 ,1.80
11113 ,600 ,2.50
11113 ,601 ,0.35
11113 ,603 ,1.00
11113 ,607 ,0.47
11113 ,901 ,100.00
11126 ,001 ,0.00
11126 ,005 ,0.00
11126 ,008 ,69.00
11126 ,009 ,0.00
11126 ,011 ,43.00
11126 ,012 ,0.00
11126 ,013 ,2390.00
11126 ,015 ,0.44
11126 ,020 ,24.50
11126 ,022 ,12.00
11126 ,055 ,250.00
11126 ,056 ,0.70
11126 ,058 ,0.90
11126 ,063 ,900.00
11126 ,064 ,252.00
11126 ,065 ,1071.00
11126 ,066 ,0.00
11126 ,068 ,1.70
11126 ,069 ,370.00
11126 ,072 ,1480.00
11126 ,074 ,16.00
11126 ,077 ,620.00
11126 ,083 ,15.10
11126 ,086 ,0.00
11126 ,088 ,0.00
11126 ,089 ,1.50
11126 ,092 ,4.00
11126 ,097 ,27.60
11126 ,098 ,12.10
11126 ,099 ,1.00
11126 ,100 ,2.40
11126 ,101 ,15.40
11126 ,103 ,2.00
11126 ,104 ,1.80
11126 ,105 ,0.00
11126 ,106 ,2.80
11126 ,107 ,2.20
11126 ,109 ,8.40
11126 ,600 ,3.40
11126 ,601 ,0.44
11126 ,603 ,1.80
11126 ,607 ,0.55
11126 ,901 ,100.00
11127 ,001 ,0.00
11127 ,005 ,0.00
11127 ,008 ,56.00
11127 ,009 ,0.00
11127 ,011 ,52.00
11127 ,013 ,800.00
11127 ,015 ,0.53
11127 ,020 ,24.50
11127 ,022 ,12.00
11127 ,055 ,250.00
11127 ,056 ,0.60
11127 ,058 ,1.30
11127 ,063 ,920.00
11127 ,064 ,273.00
11127 ,065 ,1162.00
11127 ,066 ,0.00
11127 ,068 ,2.20
11127 ,072 ,510.00
11127 ,074 ,16.00
11127 ,077 ,570.00
11127 ,083 ,13.10
11127 ,086 ,0.00
11127 ,088 ,0.00
11127 ,089 ,1.50
11127 ,092 ,4.00
11127 ,097 ,26.30
11127 ,098 ,21.60
11127 ,099 ,1.00
11127 ,100 ,2.08
11127 ,101 ,25.70
11127 ,103 ,2.00
11127 ,104 ,1.80
11127 ,105 ,0.00
11127 ,106 ,2.80
11127 ,107 ,4.30
11127 ,600 ,2.90
11127 ,601 ,0.37
11127 ,603 ,1.53
11127 ,607 ,0.47
11127 ,901 ,100.00
11128 ,001 ,0.00
11128 ,005 ,0.00
11128 ,008 ,50.00
11128 ,009 ,0.00
11128 ,011 ,69.70
11128 ,012 ,0.00
11128 ,013 ,1460.00
11128 ,015 ,0.35
11128 ,020 ,12.80
11128 ,022 ,20.00
11128 ,055 ,250.00
11128 ,056 ,1.90
11128 ,058 ,1.70
11128 ,063 ,540.00
11128 ,064 ,319.00
11128 ,065 ,1359.00
11128 ,066 ,0.00
11128 ,068 ,0.50
11128 ,072 ,910.00
11128 ,074 ,16.00
11128 ,077 ,370.00
11128 ,083 ,10.20
11128 ,086 ,0.00
11128 ,088 ,0.00
11128 ,089 ,1.50
11128 ,092 ,4.00
11128 ,097 ,50.70
11128 ,098 ,14.90
11128 ,099 ,1.00
11128 ,100 ,1.79
11128 ,101 ,19.00
11128 ,103 ,2.00
11128 ,104 ,1.80
11128 ,105 ,35.00
11128 ,106 ,2.80
11128 ,107 ,8.30
11128 ,600 ,1.90
11128 ,601 ,0.18
11128 ,603 ,1.03
11128 ,607 ,0.35
11128 ,901 ,100.00
11129 ,001 ,0.00
11129 ,005 ,0.00
11129 ,008 ,35.00
11129 ,009 ,0.00
11129 ,011 ,93.90
11129 ,012 ,0.00
11129 ,013 ,1400.00
11129 ,015 ,0.20
11129 ,020 ,0.50
11129 ,022 ,6.70
11129 ,055 ,250.00
11129 ,056 ,1.00
11129 ,058 ,1.20
11129 ,063 ,190.00
11129 ,064 ,386.00
11129 ,065 ,1644.00
11129 ,066 ,0.50
11129 ,068 ,0.00
11129 ,072 ,880.00
11129 ,074 ,16.00
11129 ,077 ,120.00
11129 ,083 ,5.30
11129 ,086 ,0.00
11129 ,088 ,0.00
11129 ,089 ,1.50
11129 ,092 ,2.00
11129 ,097 ,55.70
11129 ,098 ,35.50
11129 ,099 ,1.00
11129 ,100 ,0.90
11129 ,101 ,38.20
11129 ,103 ,2.00
11129 ,104 ,1.80
11129 ,105 ,0.00
11129 ,106 ,2.80
11129 ,107 ,0.46
11129 ,600 ,1.40
11129 ,601 ,0.34
11129 ,603 ,0.28
11129 ,607 ,0.56
11129 ,901 ,100.00
11130 ,001 ,0.00
11130 ,005 ,0.00
11130 ,008 ,15.00
11130 ,009 ,0.00
11130 ,011 ,84.90
11130 ,012 ,0.00
11130 ,013 ,1820.00
11130 ,015 ,0.03
11130 ,020 ,0.90
11130 ,022 ,6.70
11130 ,055 ,250.00
11130 ,056 ,1.40
11130 ,058 ,1.40
11130 ,061 ,10.00
11130 ,063 ,100.00
11130 ,064 ,355.00
11130 ,065 ,1515.00
11130 ,066 ,0.00
11130 ,068 ,0.40
11130 ,069 ,14.00
11130 ,070 ,0.08
11130 ,072 ,1110.00
11130 ,074 ,16.00
11130 ,077 ,38.00
11130 ,083 ,7.90
11130 ,086 ,0.00
11130 ,088 ,0.00
11130 ,089 ,1.50
11130 ,092 ,2.00
11130 ,097 ,77.70
11130 ,098 ,4.00
11130 ,099 ,1.00
11130 ,100 ,1.26
11130 ,101 ,7.20
11130 ,103 ,2.00
11130 ,104 ,1.80
11130 ,105 ,0.00
11130 ,106 ,2.80
11130 ,107 ,0.40
11130 ,109 ,0.30
11130 ,600 ,0.60
11130 ,601 ,0.10
11130 ,603 ,0.21
11130 ,607 ,0.21
11130 ,901 ,100.00
11131 ,001 ,0.00
11131 ,005 ,0.00
11131 ,008 ,18.00
11131 ,009 ,0.00
11131 ,011 ,88.60
11131 ,012 ,0.00
11131 ,013 ,1210.00
11131 ,015 ,0.08
11131 ,020 ,0.90
11131 ,022 ,6.70
11131 ,055 ,250.00
11131 ,063 ,150.00
11131 ,064 ,398.00
11131 ,065 ,1691.00
11131 ,072 ,770.00
11131 ,074 ,16.00
11131 ,077 ,43.00
11131 ,083 ,7.40
11131 ,086 ,0.00
11131 ,088 ,0.00
11131 ,089 ,1.50
11131 ,092 ,4.00
11131 ,097 ,52.30
11131 ,098 ,31.80
11131 ,099 ,1.00
11131 ,100 ,1.18
11131 ,101 ,36.30
11131 ,103 ,2.00
11131 ,104 ,1.80
11131 ,105 ,0.00
11131 ,106 ,2.80
11131 ,107 ,0.89
11131 ,600 ,4.00
11131 ,601 ,1.79
11131 ,603 ,1.02
11131 ,607 ,0.48
11131 ,901 ,100.00
11133 ,001 ,0.00
11133 ,005 ,0.00
11133 ,008 ,11.00
11133 ,009 ,0.00
11133 ,011 ,95.40
11133 ,012 ,0.00
11133 ,013 ,1150.00
11133 ,020 ,0.60
11133 ,022 ,6.70
11133 ,055 ,250.00
11133 ,063 ,63.00
11133 ,064 ,382.00
11133 ,065 ,1631.00
11133 ,066 ,0.00
11133 ,072 ,740.00
11133 ,074 ,16.00
11133 ,077 ,25.00
11133 ,083 ,5.30
11133 ,086 ,0.00
11133 ,088 ,0.00
11133 ,089 ,1.50
11133 ,092 ,4.00
11133 ,097 ,53.90
11133 ,098 ,38.90
11133 ,099 ,1.00
11133 ,100 ,0.85
11133 ,101 ,41.50
11133 ,103 ,2.00
11133 ,104 ,1.80
11133 ,105 ,0.00
11133 ,106 ,2.80
11133 ,107 ,0.13
11133 ,600 ,0.40
11133 ,601 ,0.07
11133 ,603 ,0.27
11133 ,607 ,0.07
11133 ,901 ,100.00
11134 ,001 ,0.00
11134 ,008 ,51.00
11134 ,011 ,73.10
11134 ,012 ,0.00
11134 ,013 ,970.00
11134 ,015 ,0.24
11134 ,020 ,6.50
11134 ,022 ,6.70
11134 ,055 ,250.00
11134 ,063 ,450.00
11134 ,064 ,352.00
11134 ,065 ,1496.00
11134 ,066 ,0.00
11134 ,072 ,560.00
11134 ,074 ,16.00
11134 ,077 ,200.00
11134 ,083 ,8.10
11134 ,086 ,0.00
11134 ,089 ,1.50
11134 ,092 ,2.00
11134 ,097 ,46.40
11134 ,098 ,14.10
11134 ,099 ,1.00
11134 ,100 ,1.42
11134 ,101 ,26.70
11134 ,103 ,2.00
11134 ,104 ,1.80
11134 ,105 ,0.00
11134 ,106 ,2.80
11134 ,107 ,3.44
11134 ,600 ,5.10
11134 ,601 ,0.99
11134 ,603 ,0.51
11134 ,607 ,2.17
11134 ,901 ,100.00
11135 ,001 ,0.00
11135 ,005 ,0.00
11135 ,008 ,37.00
11135 ,009 ,0.00
11135 ,011 ,79.90
11135 ,012 ,0.00
11135 ,013 ,1080.00
11135 ,015 ,0.45
11135 ,020 ,24.50
11135 ,022 ,9.50
11135 ,055 ,350.00
11135 ,056 ,4.30
11135 ,058 ,1.00
11135 ,063 ,310.00
11135 ,064 ,346.00
11135 ,065 ,1475.00
11135 ,066 ,0.00
11135 ,068 ,6.80
11135 ,069 ,95.00
11135 ,072 ,590.00
11135 ,074 ,17.60
11135 ,077 ,250.00
11135 ,083 ,10.50
11135 ,086 ,1320.00
11135 ,088 ,1320.00
11135 ,089 ,1.50
11135 ,092 ,24.00
11135 ,097 ,67.80
11135 ,098 ,0.00
11135 ,099 ,1.30
11135 ,100 ,1.80
11135 ,101 ,12.10
11135 ,103 ,5.00
11135 ,104 ,1.80
11135 ,105 ,0.00
11135 ,106 ,4.40
11135 ,107 ,1.70
11135 ,109 ,4.20
11135 ,600 ,0.50
11135 ,601 ,0.06
11135 ,603 ,0.26
11135 ,607 ,0.08
11135 ,901 ,100.00
11136 ,001 ,0.00
11136 ,005 ,0.00
11136 ,008 ,100.00
11136 ,009 ,0.00
11136 ,011 ,89.10
11136 ,012 ,0.00
11136 ,013 ,610.00
11136 ,015 ,0.21
11136 ,020 ,4.70
11136 ,022 ,6.70
11136 ,055 ,250.00
11136 ,063 ,250.00
11136 ,064 ,371.00
11136 ,065 ,1582.00
11136 ,066 ,0.00
11136 ,072 ,320.00
11136 ,074 ,16.00
11136 ,077 ,150.00
11136 ,083 ,7.00
11136 ,086 ,0.00
11136 ,088 ,0.00
11136 ,089 ,1.50
11136 ,092 ,49.00
11136 ,097 ,49.90
11136 ,098 ,34.30
11136 ,099 ,1.00
11136 ,100 ,1.23
11136 ,101 ,39.20
11136 ,103 ,2.00
11136 ,104 ,1.80
11136 ,105 ,0.00
11136 ,106 ,2.80
11136 ,107 ,0.51
11136 ,600 ,1.00
11136 ,601 ,0.12
11136 ,603 ,0.44
11136 ,607 ,0.15
11136 ,901 ,100.00
11137 ,001 ,0.00
11137 ,008 ,120.00
11137 ,011 ,71.10
11137 ,013 ,790.00
11137 ,015 ,0.10
11137 ,020 ,6.50
11137 ,022 ,5.60
11137 ,055 ,140.00
11137 ,056 ,4.30
11137 ,058 ,3.80
11137 ,063 ,440.00
11137 ,064 ,364.00
11137 ,065 ,1546.00
11137 ,066 ,4.50
11137 ,068 ,0.20
11137 ,069 ,85.00
11137 ,072 ,380.00
11137 ,074 ,6.50
11137 ,077 ,280.00
11137 ,083 ,10.60
11137 ,086 ,0.00
11137 ,089 ,0.70
11137 ,092 ,4.00
11137 ,097 ,47.40
11137 ,098 ,10.90
11137 ,099 ,0.50
11137 ,100 ,1.69
11137 ,101 ,23.70
11137 ,103 ,0.00
11137 ,104 ,1.60
11137 ,106 ,0.00
11137 ,107 ,3.20
11137 ,109 ,2.50
11137 ,600 ,5.90
11137 ,601 ,2.99
11137 ,603 ,1.56
11137 ,607 ,1.05
11137 ,901 ,100.00
11140 ,008 ,45.00
11140 ,011 ,68.30
11140 ,013 ,1030.00
11140 ,015 ,0.07
11140 ,020 ,8.90
11140 ,022 ,6.70
11140 ,055 ,250.00
11140 ,063 ,370.00
11140 ,064 ,379.00
11140 ,065 ,1603.00
11140 ,066 ,0.00
11140 ,072 ,500.00
11140 ,074 ,16.00
11140 ,077 ,330.00
11140 ,083 ,9.80
11140 ,088 ,0.00
11140 ,089 ,1.50
11140 ,097 ,59.90
11140 ,098 ,2.00
11140 ,099 ,1.00
11140 ,100 ,1.68
11140 ,101 ,8.40
11140 ,103 ,2.00
11140 ,104 ,1.80
11140 ,105 ,0.00
11140 ,106 ,2.80
11140 ,107 ,0.00
11140 ,600 ,9.30
11140 ,601 ,3.76
11140 ,603 ,0.71
11140 ,607 ,3.92
11140 ,901 ,100.00
11143 ,001 ,0.00
11143 ,005 ,0.00
11143 ,008 ,7.00
11143 ,009 ,0.00
11143 ,011 ,9.00
11143 ,012 ,0.00
11143 ,013 ,870.00
11143 ,015 ,0.03
11143 ,020 ,0.80
11143 ,022 ,0.50
11143 ,055 ,4.00
11143 ,063 ,46.00
11143 ,064 ,49.00
11143 ,065 ,209.00
11143 ,069 ,18.00
11143 ,070 ,0.46
11143 ,072 ,560.00
11143 ,074 ,0.10
11143 ,077 ,47.00
11143 ,083 ,1.50
11143 ,086 ,0.00
11143 ,088 ,0.00
11143 ,089 ,0.01
11143 ,092 ,0.00
11143 ,097 ,9.00
11143 ,099 ,0.06
11143 ,100 ,0.26
11143 ,103 ,0.00
11143 ,104 ,0.01
11143 ,105 ,0.00
11143 ,106 ,0.00
11143 ,107 ,0.21
11143 ,109 ,0.40
11143 ,600 ,1.10
11143 ,601 ,0.40
11143 ,603 ,0.44
11143 ,607 ,0.19
11143 ,901 ,100.00
11144 ,001 ,0.00
11144 ,005 ,0.00
11144 ,008 ,26.00
11144 ,009 ,0.00
11144 ,011 ,67.30
11144 ,012 ,0.00
11144 ,013 ,50.00
11144 ,015 ,0.56
11144 ,020 ,5.60
11144 ,022 ,4.60
11144 ,055 ,19.00
11144 ,056 ,0.10
11144 ,063 ,390.00
11144 ,064 ,321.00
11144 ,065 ,1366.00
11144 ,066 ,0.00
11144 ,068 ,0.00
11144 ,069 ,140.00
11144 ,072 ,4.00
11144 ,074 ,5.20
11144 ,077 ,350.00
11144 ,083 ,14.20
11144 ,086 ,0.00
11144 ,088 ,0.00
11144 ,089 ,0.06
11144 ,092 ,2.00
11144 ,097 ,67.00
11144 ,098 ,0.20
11144 ,100 ,2.44
11144 ,101 ,0.30
11144 ,103 ,0.00
11144 ,104 ,0.14
11144 ,105 ,0.00
11144 ,106 ,0.00
11144 ,107 ,2.00
11144 ,109 ,2.80
11144 ,600 ,1.30
11144 ,601 ,0.16
11144 ,603 ,0.58
11144 ,607 ,0.20
11144 ,901 ,100.00
11145 ,001 ,0.00
11145 ,005 ,0.00
11145 ,008 ,65.00
11145 ,009 ,0.00
11145 ,011 ,69.50
11145 ,012 ,0.00
11145 ,013 ,66.00
11145 ,015 ,0.41
11145 ,020 ,7.20
11145 ,022 ,4.80
11145 ,055 ,53.00
11145 ,058 ,0.10
11145 ,063 ,390.00
11145 ,064 ,389.00
11145 ,065 ,1645.00
11145 ,066 ,0.00
11145 ,068 ,0.60
11145 ,069 ,120.00
11145 ,072 ,23.00
11145 ,074 ,9.40
11145 ,077 ,420.00
11145 ,083 ,12.40
11145 ,086 ,0.00
11145 ,088 ,0.00
11145 ,089 ,0.09
11145 ,092 ,3.00
11145 ,097 ,67.70
11145 ,098 ,1.10
11145 ,099 ,1.50
11145 ,100 ,2.12
11145 ,101 ,1.70
11145 ,103 ,0.00
11145 ,104 ,1.50
11145 ,105 ,0.00
11145 ,106 ,0.00
11145 ,107 ,1.20
11145 ,109 ,2.70
11145 ,600 ,8.70
11145 ,601 ,3.16
11145 ,603 ,3.50
11145 ,607 ,1.52
11145 ,901 ,100.00
11146 ,001 ,0.00
11146 ,005 ,0.00
11146 ,008 ,20.00
11146 ,009 ,0.00
11146 ,011 ,89.70
11146 ,012 ,0.00
11146 ,013 ,1980.00
11146 ,015 ,0.10
11146 ,020 ,0.50
11146 ,022 ,6.70
11146 ,055 ,250.00
11146 ,056 ,0.70
11146 ,058 ,1.00
11146 ,063 ,150.00
11146 ,064 ,369.00
11146 ,065 ,1572.00
11146 ,066 ,0.00
11146 ,068 ,0.10
11146 ,069 ,50.00
11146 ,070 ,1.00
11146 ,072 ,1260.00
11146 ,074 ,16.00
11146 ,077 ,130.00
11146 ,083 ,6.10
11146 ,086 ,0.00
11146 ,088 ,0.00
11146 ,089 ,1.50
11146 ,092 ,2.00
11146 ,097 ,79.10
11146 ,098 ,8.80
11146 ,099 ,1.00
11146 ,100 ,1.03
11146 ,101 ,10.60
11146 ,103 ,2.00
11146 ,104 ,1.80
11146 ,105 ,0.00
11146 ,106 ,2.80
